text,labels
"
In light of intelligence reports that Assad may be ready to invite Iran to set up military bases in Syria, Israeli leaders have concluded that they cannot wait until the Trump administration decides to deal more forcefully with Iran's growing use of Syria as a staging area for carrying out its expansionist Shiite Crescent strategy",no_propaganda
"
What many do not realize is, today's policy of separating underage siblings from their parents once they cross the border illegally into the US seems to be a planned event by the US government going all the way back to the domestic military exercises known as Jade Helm in 2015",no_propaganda
" 25-26 papal pilgrimage to Ireland, one of the countries rocked by clergy sex abuse scandals, and followed an expose of pedophile priests in the U",has_propaganda
"
Law and order is likely to be a major issue in a parliamentary election scheduled for September with the populist, opposition Sweden Democrats linking public concern about the rising crime rate to a large increase in the numbers of immigrants",no_propaganda
"
Here, take a look!
Disgusting that she continues to move and speak freely in this country with no justice being brought to bear on her for her many crimes, something we were promised from then-candidate Trump",has_propaganda
"“They All Look The Same” – Hillary Cracks Racist Joke After Booker/Holder Mix-Up

This article was originally published by Tyler Durden at Zero Hedge
Being the paragon of political-correctness and queen of virtue-signaling opportunism, Hillary Clinton sat down with Recode’s Kara Swisher this weekend to answer questions about just how evil and awful conservative opponents have been in the last few months",has_propaganda
"
She is facing federal re-entry after deportation charges",no_propaganda
"Illegal Alien Wife Beaters Protected by Sanctuary City Mayor Busted

Sanctuary cities are the real war on women",has_propaganda
"”
In 1993, Farrakhan told women: ""You're a failure if you can't keep a man",no_propaganda
"
“Our dedicated officers strive to make our communities safer by arresting convicted criminal aliens and removing them from the United States despite the reckless sanctuary policies that are currently in place in Cook County that put our communities at risk,” said Ricardo Wong, field office director of ERO Chicago",has_propaganda
"
In 1013, Berbers from North Africa entered Spain and took Córdoba in 1013, they began massacring Jews, and initiated a wholesale slaughter of Jews in Granada",has_propaganda
"
McMaster said that the “so called liberation of areas by Assad’s forces and Iranian proxies could actually accelerate the cycle of violence and perpetuate conflict rather than get us to a sustainable outcome",no_propaganda
"”
Right, except she does just that and so do many in her party",no_propaganda
"
No one is demonizing an ethnicity but Don Lemon",no_propaganda
"
I trust that the seminaries I choose, very discriminately, to help form our men will not ignore this type of scandalous behavior, and I will continue to verify that expectation",no_propaganda
"com/7ZVloq2cXL — MEMRI (@MEMRIReports) November 5, 2018
Algemeiner reported:
Nation of Islam leader and prominent antisemite Louis Farrakhan chanted “Death to America” and claimed that “America has never been a democracy” on Sunday during a solidarity trip to Iran, ahead of the re-implementation of US sanctions on the country this week",has_propaganda
"
No, keep the military out of it",no_propaganda
"”
In his “9 Steps” article, he points out that the Obama administration was “cooperating with, and listening to, Muslim Brotherhood front groups such as CAIR and ISNA",no_propaganda
S,no_propaganda
,no_propaganda
"
The Catholic Church is already reeling over the revelations that former Washington Archbishop Theodore McCormick, who resigned as a cardinal over the weekend after being sanctioned by Pope Francis, has been credibly accused of sexually abusing at least two boys decades ago",has_propaganda
"Facebook Lifts Frontpage Editor Jamie Glazov’s 9/11 Ban

[Editors' note: To best understand why Facebook would ban Jamie Glazov on 9/11 in the first place, pre-order Jamie's new book, Jihadist Psychopath: How He Is Charming, Seducing, and Devouring Us: HERE",has_propaganda
"
However, in less than a minute she would insult both Booker and Holder, and every person with dark skin on the planet",has_propaganda
"
The third was a Mexican national who was arrested for corporal injury of a spouse, despite being deported twice and criminal convictions including drug possession, hit-and-run, DUIs, possessions of narcotics equipment and a parole violation",no_propaganda
"Gillum Makes Promises He Can’t Keep, “that’s not for [voters] to know” Says Campaign Staff in Undercover Video – PVA

Facebook
Twitter
Google+
Email Link Embed Copy and paste this HTML code into your webpage to embed",has_propaganda
" Again: Biggest Threat Isn't ""White Men"" - The FBI's Most Wanted Domestic Terrorists Are These People

“So, we have to stop demonizing people and realize the biggest terror threat in this country is white men, most of them radicalized to the right",has_propaganda
 or Russian officials,no_propaganda
"
However, unlike government schools, my curriculum never puts ideological indoctrination ahead of education",no_propaganda
"
He remains in U",no_propaganda
"
It doesn’t take much to trigger these people",no_propaganda
"Bishop Morlino Targets ‘Homosexual Subculture’ in the Church, Calls for Reparation to Sacred Heart of Jesus

Editor’s Note: Over the years, Bishop Robert Morlino of the Diocese of Madison has confirmed several of my children according to the traditional Rite of Confirmation, as his diocese has been a port in the storm for many displaced and disillusioned Catholic families",has_propaganda
